acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.083,{'Grupo Bryndis'},0.63,225107,0.643,0,2pwnlWON3eOm9LFjbh2qoh,0.000149,1,0.339,-8.457,1,Regresa A Mí,44,1998-01-01,0.0261,145.938,0.478,1998
0.14400000000000002,{'Brad Paisley'},0.508,282933,0.39,0,6sXDEs7z0LLitIPnPBJ4QM,2.16e-06,9,0.241,-10.079,1,He Didn't Have to Be,43,1999-06-01,0.0284,72.903,0.197,1999
0.6920000000000001,{'Ariel Rivera'},0.6579999999999999,229120,0.473,0,034zHn5tOZLlwDxv0zy3rj,0.0,5,0.336,-10.021,1,A Smile In Your Heart,57,2000-01-01,0.0247,98.003,0.57,2000
0.00348,{'Minus the Bear'},0.233,324267,0.949,0,6t5PIxRt2QCCEilohtZ3Xq,0.081,7,0.856,-5.436,1,Absinthe Party At The Fly Honey Warehouse,45,2002-08-08,0.0539,152.267,0.455,2002
0.0103,"{'R. Kelly', 'JAY-Z', 'Boo', 'Gotti'}",0.92,241400,0.487,0,77S8pBH3ilaDIPmTJkRNQn,0.0,10,0.0411,-5.5779999999999985,0,"Fiesta (feat. Jay-Z, Boo & Gotti) - Remix",53,2003-09-23,0.182,92.836,0.8059999999999999,2003
0.00182,{'Taking Back Sunday'},0.501,183333,0.94,0,33n3pRhzyat73ZGUzluZjx,9.86e-06,1,0.0718,-3.894,0,Set Phasers To Stun,46,2004-07-27,0.138,166.982,0.7290000000000001,2004
0.0302,{'Sigur Rós'},0.316,268707,0.684,0,0yQPpUq5BJyqah5m2Q5Stt,0.215,11,0.219,-6.447,1,Hoppípolla,47,2005-09-12,0.0327,139.863,0.175,2005
0.0482,{'FLOW'},0.524,93787,0.815,0,4e6kJJb0fyjao3vlkWGURi,0.0,1,0.122,-5.4129999999999985,1,Colors - Code Geass Opening Mix,54,2006-11-08,0.0369,136.05,0.638,2006
0.0162,{'Ingrid Rosario'},0.46,365240,0.445,0,6DKw9hWpzbP6MKCu11euPw,5.870000000000001e-05,7,0.28300000000000003,-10.228,1,El Poder De Tu Amor - The Power of Love Spanish new version,54,2007-11-15,0.0314,131.934,0.194,2007
0.000116,{'Bullet For My Valentine'},0.359,266440,0.994,1,45YjbmNrNU5JIUqDeVpVkR,5.89e-06,2,0.0816,-4.232,1,Scream Aim Fire,48,2008-01-28,0.084,100.146,0.16,2008
0.004229999999999999,{'Empire of the Sun'},0.7709999999999999,234360,0.738,0,2o8pFe93xgZaQ4Hw7mSX9t,0.00419,0,0.501,-4.88,1,Half Mast,48,2009-02-23,0.0303,126.983,0.7609999999999999,2009
0.5529999999999999,{'Nicki Minaj'},0.446,185413,0.7290000000000001,1,0rhhhXNF2nNxg5PbG7fS3v,0.0176,1,0.159,-6.13,1,Save Me,50,2010-01-01,0.121,82.969,0.596,2010
0.88,{'Cody Johnson'},0.466,208880,0.3720000000000001,0,1ltLXh9X0hJzQrRv3HGrLE,0.0,4,0.107,-6.564,1,The Way She Loves Me,50,2011-10-31,0.0271,141.898,0.279,2011
0.00918,{'Olivia Holt'},0.638,189520,0.884,0,3lGogNtjAv1C0PHCxe3oyj,0.000337,6,0.139,-4.0680000000000005,0,Had Me @ Hello,53,2012-10-16,0.049,130.032,0.541,2012
0.8320000000000001,{'Jerry Lee Lewis'},0.377,172400,0.626,0,6wO13Xb3EdHUNixFOEJ0KV,6.459999999999997e-05,0,0.188,-9.662,1,Whole Lot of Shakin' Going On,59,2013-05-10,0.033,161.468,0.6779999999999999,2013
0.00931,"{'T-Pain', 'Joey Galaxy'}",0.7859999999999999,235307,0.6890000000000001,0,6QgkOxBXqVRjZ1JcIDbDYY,1.14e-06,1,0.214,-6.113,1,Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy),55,2014-01-01,0.315,157.935,0.8740000000000001,2014
0.387,{'Dawes'},0.522,243320,0.531,0,2SYvX2G6D5SD6BpijIOBpG,0.0,7,0.202,-7.78,1,Things Happen,58,2015-06-01,0.0293,79.252,0.7609999999999999,2015
0.415,"{'Miguel', 'Natalia Lafourcade'}",0.611,164453,0.5529999999999999,0,3pCgIUkmRHKydu9HE03QKY,0.0,0,0.4970000000000001,-6.681,1,Remember Me (Dúo),65,2017-11-10,0.0328,84.99600000000002,0.573,2017
0.223,{'NF'},0.718,183827,0.795,0,7hdw5gAGMyyn9z0XgfTv1j,0.0,0,0.12,-3.978,0,NO NAME,67,2018-01-19,0.142,130.77,0.292,2018
0.25,"{'SiR', 'Kendrick Lamar'}",0.7929999999999999,216933,0.49,1,4sFzG7iUlyPmuyASCkre9A,0.0001,8,0.4320000000000001,-10.984000000000002,0,Hair Down (feat. Kendrick Lamar),69,2019-08-30,0.285,120.099,0.468,2019
0.207,"{'John K', 'Kelsea Ballerini'}",0.957,144360,0.365,0,0x0yttxnfoqFUYL1UB3Ckh,0.0,8,0.132,-7.6320000000000014,1,if we never met (feat. Kelsea Ballerini),69,2020-01-17,0.0512,107.967,0.355,2020
0.988,"{'Frédéric Chopin', 'Paul Badura-Skoda'}",0.269,89320,0.23,0,1ndeA9CIXUheYWBgYJ0100,0.883,0,0.147,-23.678,1,"12 études, Op. 10: No. 7 in C Major",0,1926-01-01,0.0352,58.166,0.416,1926
0.988,"{'Wolfgang Amadeus Mozart', 'Koloman von Pataky', 'Unknown Orchestra'}",0.34,226336,0.191,0,53LdkndIjWZYyPgdXafXnT,2.34e-06,10,0.389,-13.4,0,"Die Entführung aus dem Serail, K.384: Wenn der Freude Tränen fließen",0,1928-01-01,0.184,72.309,0.299,1928
0.994,{'Francisco Canaro'},0.727,151000,0.159,0,6xc0pkq0PxVMInUWJwfOLg,0.918,5,0.109,-13.056,0,Primavera - Instrumental (Remasterizado),0,1929-11-06,0.0702,117.919,0.353,1929
0.991,{'Almirante'},0.627,189762,0.425,0,3A43KyhkdLfE2VYcEVeVaW,0.0235,2,0.456,-10.765,1,O Orvalho Vem Caindo,9,1930-06-14,0.0552,109.779,0.88,1930
0.217,{'Эрнест Хемингуэй'},0.764,128300,0.157,1,3gc2ZeGEXF1nAh8IUQ5Sdw,0.0,11,0.371,-17.723,0,Часть 43.2 - Зеленые холмы Африки,0,1935-01-01,0.951,82.781,0.626,1935
0.3,"{'Ernst H. Gombrich', 'Christoph Waltz'}",0.632,308133,0.359,0,6NrXYND5iddO5OW80drYBZ,0.0,3,0.138,-18.471,0,"Von der Renaissance bis heute, Kapitel 41",12,1936-01-01,0.95,84.259,0.662,1936
0.815,{'Kriszta Kovats'},0.616,233933,0.0877,0,6Jj0wgjMCO9OTUM8Pvi6SA,5.47e-05,8,0.108,-20.156,1,Tititá,0,1939-07-01,0.0387,88.402,0.0648,1939
0.992,{'Dimitris Arapakis'},0.234,183947,0.343,0,1nnM35vd1DbC1Kjrn3G5FT,0.0967,4,0.153,-10.038,0,Poios eide tetoio thaymasma,0,1940-01-01,0.0455,59.904,0.287,1940
0.6609999999999999,{'Alfred Newman'},0.0,14840,0.7170000000000001,0,6swGxekW3PaVP849BJ8a3b,0.8959999999999999,10,0.0538,-8.751,1,Twentieth Century Fox Fanfare,0,1941-01-01,0.0,0.0,0.0,1941
0.722,{'Stan Kenton & His Orchestra'},0.6940000000000001,181733,0.731,0,3xZdtnnqTk8rKsOg8ETi0Y,0.239,7,0.0449,-8.299,0,Taboo,1,1942-01-01,0.0425,91.097,0.527,1942
0.919,{'崔萍'},0.227,181200,0.273,0,278zy1b3495Crs74Np7J3y,1.53e-05,7,0.18,-10.33,1,愛的故事,0,1945-02-01,0.0331,99.073,0.259,1945
0.952,"{'Igor Stravinsky', 'Ernst Haefliger', 'Hélène Bouvier', L'Orchestre de la Suisse Romande"""," 'Ernest Ansermet'}""",0.264,245640,0.253,0,3kTvCWzQDD4PcSGVziopek,1.77e-05,0,0.544,-15.57,0,"Oedipus Rex - Actus secundus: Trivium, trivium...",0-01-01,1946-01-01,0.0688,76.952,0.219,1946
0.14800000000000002,{'Colin Gordon-Farleigh'},0.491,218305,0.384,0,3nSNpTVWOXksC3W3wS9qXa,0.00314,4,0.185,-10.085,1,Blue Eyes Crying In The Rain,0,1947-01-01,0.0247,103.996,0.502,1947
0.8390000000000001,"{'Igor Stravinsky', 'Benny Goodman'}",0.478,222760,0.24,0,37pmUCn1tcAT3DOUL9LrU5,0.7709999999999999,0,0.123,-20.002,1,Ebony Concerto: III. Moderato - Con moto,0,1948-01-01,0.0774,125.476,0.16899999999999998,1948
0.984,"{'Giacomo Puccini', 'Richard Tucker', 'Dorothy Kirsten', 'Fausto Cleva'}",0.321,344813,0.171,0,12aq4h46VmGAr84LQhiFr9,0.0008960000000000002,2,0.103,-14.227,1,"Manon Lescaut, Act IV:Fra le tue braccia""""",0,1949-01-01,0.0493,73.182,0.0441,1949
0.961,"{'Moshe Wilensky', 'Richard Tucker', 'Sholom Secunda'}",0.313,182693,0.243,0,0bdAWj09LJofsnodcN9bfx,0.000172,0,0.16899999999999998,-12.005,0,Katsir Baemek,0,1950-01-01,0.0343,131.658,0.211,1950
0.568,{'Rudyard Kipling'},0.594,122700,0.255,0,0mNTaLd170mymg6LAedfOJ,0.0,7,0.711,-22.986,1,Kapitel 7 - Dschungelbuch,0,1951-06-02,0.944,79.738,0.266,1951
0.988,"{'Giuseppe Verdi', 'Fernando Previtali', 'Ebe Stignani', 'Mirto Picchi', 'Orchestra Sinfonica di Roma della RAI', 'Paolo Silveri'}",0.384,279733,0.174,0,0kULlGNeerCDCavsUsGQmq,5.8e-05,0,0.6859999999999999,-13.505999999999998,1,"Verdi : Don Carlo : Act 2 Ed io che tremava al suo spetto"" [Don Carlo", Eboli," Rodrigo]""",0,1952,0.0705,81.183,0.156,1952
0.947,{'Athanase Sika'},0.465,388040,0.8009999999999999,0,0dBcMQSIGCmVRI0G4lhjII,0.0402,2,0.309,-8.564,1,Lo Hwanthe Ka Ababa N'gouhamin,0,1953-01-01,0.151,130.72799999999998,0.306,1953
0.965,"{'Odetta', 'Larry'}",0.388,180906,0.7040000000000001,0,0E8IfpO6fphcYyFPZdDC05,0.000719,9,0.197,-4.9510000000000005,1,Payday at Coal Creek,3,1954-04-07,0.0339,164.855,0.383,1954
0.8809999999999999,{'Javier Solís'},0.516,176400,0.252,0,63QCb0QcOqlALCFyal6XzR,0.0,4,0.21,-11.729,0,Recuerdos de Ipacarai,5,1955-01-01,0.0428,112.57,0.596,1955
0.7879999999999999,"{'Hank Thompson', 'Hank Thompson And His Brazos Valley Boys'}",0.7609999999999999,180120,0.514,0,1eNxlDoQI9EhXGJE6x0vP1,0.0,0,0.322,-9.003,0,John Henry,10,1956-01-01,0.0511,128.856,0.945,1956
0.988,"{'Johann Sebastian Bach', 'Glenn Gould'}",0.224,105173,0.264,0,1t5MB53IjMjHD40gdV6GHx,0.902,2,0.189,-19.714,1,"Partita No. 4 in D Major, BWV 828: VII. Gigue",21,1957-01-01,0.0397,129.265,0.856,1957
0.797,{'Jackie Wilson'},0.5429999999999999,211960,0.214,0,0wPrGTS1SJkpMj4WTi6sbG,0.0,7,0.119,-11.146,1,Danny Boy,15,1958-01-01,0.031,98.59,0.422,1958
0.743,{'Nat King Cole'},0.42,153960,0.247,0,2mvthQfOWxPi7aACn4Xmwv,0.0,4,0.14300000000000002,-10.525,0,Nadie Me Ama (No One Loves Me),23,1959-09-13,0.0279,93.134,0.196,1959
0.825,{'Johnny Cash'},0.474,286267,0.39,0,3eMttfKWebPl4WKFm1G5Qh,0.000154,5,0.117,-12.723,0,Dorraine of Ponchartrain,15,1960-09-01,0.275,145.116,0.8109999999999999,1960
0.8290000000000001,"{'Gustav Holst', 'Lorin Maazel', 'Orchestre National De France'}",0.21,468733,0.315,0,4sb8NDC65V5QFObdbfrpW9,0.912,8,0.107,-14.788,1,"The Planets, Op. 32: I. Mars, the Bringer of War",19,1961-01-01,0.0327,68.885,0.041,1961
0.444,{'John Coltrane Quartet'},0.34,374307,0.4370000000000001,0,0ktF9RqAYEPb8Zd9lEkZCP,0.0,0,0.0983,-10.745,0,The Inch Worm,19,1962-01-01,0.035,170.477,0.652,1962
0.802,{'Ella Fitzgerald'},0.525,162667,0.26,0,1cHxcl608r9sfaHaishns3,0.0,0,0.202,-12.79,0,'Deed I Do,25,1963-09-01,0.042,117.466,0.446,1963
0.845,{'Charles Aznavour'},0.535,142507,0.355,0,3Z8egmVN8eJ4gDpHjGKP8S,0.0,5,0.18600000000000005,-11.734000000000002,0,Le palais de nos chimères,36,1964-01-01,0.027000000000000003,99.074,0.693,1964
0.988,{'Henry Mancini'},0.247,161360,0.258,0,2Xu8Mxy1getoKERbRjHQ4Z,2.57e-05,7,0.232,-10.024,1,Dear Heart,30,1965-01-01,0.0315,128.74200000000002,0.215,1965
0.349,{'Sam & Dave'},0.451,155200,0.315,0,62in8MOtROpt5tqXLypTVi,0.00034500000000000004,0,0.111,-14.617,1,If You Got the Loving,26,1966-01-01,0.0435,181.315,0.6779999999999999,1966
0.6629999999999999,{'Aretha Franklin'},0.629,194707,0.233,0,3LX1JoS93qV30UCwGaXDhR,0.0,9,0.277,-13.291,1,"Do Right Woman, Do Right Man",31,1967-03-10,0.0395,134.113,0.639,1967
0.892,{'Herb Alpert & The Tijuana Brass'},0.642,213240,0.483,0,6dJiLzG9d100j5R1Fog031,0.8440000000000001,9,0.174,-13.722,0,Panama,27,1968-05-01,0.0872,181.229,0.39,1968
0.461,{'Joan Manuel Serrat'},0.634,130667,0.79,0,3vM9EObWgd6nBzsEVBGIs2,0.0,7,0.328,-3.832,1,Hoy Puede Ser un Gran Día,50,1969-01-01,0.202,97.23,0.924,1969
0.0308,"{'Derrick Harriott', 'The Chosen Few'}",0.826,231547,0.369,0,3BdL64m5fc9oHjAfhRukVw,0.0,2,0.08800000000000001,-9.187,1,Message from a Black Man,38,1970-07-01,0.0515,106.662,0.787,1970
0.343,{'Joe Bataan'},0.458,237120,0.496,0,19d5A8hNJsw4XPmnLNyuL2,0.000117,6,0.0751,-10.099,1,If I Were A King,28,1971-12-31,0.0338,150.263,0.672,1971
0.348,{'John Denver'},0.547,218813,0.61,0,2mn5NjhEPYbH4crCqGFVzo,0.0243,2,0.096,-8.812000000000003,1,Prisoners,30,1972-09-15,0.0385,104.471,0.772,1972
0.232,{'John Martyn'},0.621,171333,0.412,0,5uY5pS9OUbiGRr3F9DDDrH,1.64e-05,9,0.127,-15.845,0,Over The Hill,31,1973-01-01,0.0333,93.802,0.8029999999999999,1973
0.45,{'Bob Dylan'},0.56,177693,0.785,0,0oID5GDN1VxgvIbeejuG1U,0.0,5,0.145,-7.6110000000000015,1,On a Night Like This,32,1974-01-17,0.12,138.778,0.933,1974
0.289,{'The Band'},0.7070000000000001,235333,0.865,0,3wtur6MeaIn0a3wwBKUnsC,0.015,5,0.0885,-6.3039999999999985,1,Ring Your Bell - Remastered 2001,32,1975-11-01,0.0449,102.346,0.957,1975
0.8740000000000001,{'Bernard Herrmann'},0.171,101467,0.0675,0,34OJUOcKvRrMMVpY3Ow9jL,0.0969,2,0.109,-15.66,0,Thank God for the Rain,36,1976-01-01,0.0448,113.276,0.308,1976
0.7,{'Angel Canales'},0.629,370467,0.42,0,77Ef4ZdJQtRCztVOdpcL50,0.0117,9,0.139,-12.317,0,Yo No Tengo Pena,40,1977-01-01,0.0479,117.237,0.604,1977
0.127,{'Gerry Rafferty'},0.564,297000,0.386,0,2driker1cw5aV1KqgyPx1p,1.28e-05,1,0.155,-11.703,1,Home and Dry,33,1978-01-01,0.0278,103.47,0.341,1978
0.386,{'The Bar-Kays'},0.7809999999999999,376227,0.954,0,7oR2quSsW5O7YmUC7HmwiV,0.00379,0,0.105,-7.0520000000000005,1,Move Your Boogie Body,31,1979-01-01,0.0453,113.937,0.964,1979
0.128,{'Michael Franks'},0.758,244467,0.297,0,6AOUcJ73OkQHCGAabixSl4,0.00851,6,0.08900000000000001,-15.223,0,One Bad Habit,36,1980-01-01,0.0416,79.988,0.451,1980
0.192,{'Kraftwerk'},0.545,380920,0.607,0,18NztlTlFZ5yFuHecx9ECH,0.887,1,0.19,-11.318,1,Home Computer - 2009 Remaster,29,1981-01-01,0.0566,120.658,0.304,1981
0.272,{'Chaka Khan'},0.315,230627,0.484,0,2FtmoFvYo1zBsoxqchpzJC,3.04e-06,8,0.0862,-10.83,1,Got to Be There,41,1982-01-01,0.0285,171.15599999999995,0.364,1982
0.988,"{'Richard Strauss', 'Jessye Norman', 'Gewandhausorchester Leipzig', 'Kurt Masur'}",0.134,326200,0.0861,0,7mUR9hqvGLG5XicfVl7gTm,0.204,2,0.0761,-22.517,1,"Vier letzte Lieder, TrV 296: 2. September",31,1983-01-01,0.0441,153.035,0.0355,1983
0.71,{'Alan Tam'},0.429,232507,0.302,0,6Yts9aYBpNHe77dlQGOMje,0.000266,5,0.389,-13.796,1,誰可改變 - 電視劇《天師執位》主題曲,41,1984-01-01,0.0274,80.835,0.152,1984
0.943,{'Hank Williams'},0.722,158880,0.365,0,7IlqNBK3utSfFd7fp3j019,0.0,2,0.0757,-11.137,1,I'll Be A Bachelor Til I Die,31,1985-01-10,0.0339,95.907,0.8909999999999999,1985
0.8420000000000001,{'The Smiths'},0.516,242093,0.26,0,2sfe9MVTsxiSiYrRExvhUX,0.459,0,0.106,-15.513,1,Asleep - Single B-Side; 2017 Master,40,1986-06-16,0.0291,115.149,0.171,1986
0.921,{'Nat King Cole'},0.278,169787,0.245,0,4bIeo029q0hlNl2d3XJ0iM,1.35e-05,1,0.11,-11.589,1,Love Is Here To Stay,41,1987-01-01,0.0311,80.52600000000002,0.173,1987
0.385,{'Frankie Ruiz'},0.7240000000000001,282620,0.7170000000000001,0,6b6NAjltKavNn0I4IbzAmS,0.0,2,0.267,-5.449,0,Dile a El,38,1988-09-08,0.0318,99.982,0.87,1988
0.0139,{'Seduction'},0.659,230267,0.65,0,0symbiCfmFvJDJgR6y8gkf,0.0028,10,0.0625,-12.115,0,(You're My One And Only) True Love,32,1989-01-01,0.05,104.407,0.672,1989
0.0717,{'Father MC'},0.71,347947,0.72,0,4CFo0zVQmOuEekCe8dqU01,0.0,1,0.12,-10.969,0,Treat Them Like They Want To Be Treated,32,1990-01-01,0.249,106.888,0.635,1990
0.953,{'Patsy Cline'},0.589,171040,0.107,0,77yuUBfsUyn8BuvxIWjCNi,0.0,3,0.0931,-12.77,1,Just A Closer Walk With Thee,39,1991-09-30,0.0342,102.643,0.43,1991
0.0239,{'House Of Pain'},0.71,212307,0.8740000000000001,1,4eVkSFuGLiSMYPyF84MK6t,0.0171,1,0.0699,-6.942,1,Back From The Dead,46,1992-01-01,0.196,195.238,0.865,1992
0.0393,{'Mi Banda El Mexicano'},0.8959999999999999,207737,0.617,0,44jCTRKB5XefL8x3MSqdro,0.012,0,0.213,-10.482,1,Orgullosa María,44,1993-08-19,0.0578,140.241,0.96,1993
0.4970000000000001,{'Tom Petty'},0.5770000000000001,319333,0.343,0,6M3LiDuzPCRLZ2eLnWK2a7,6.759999999999999e-05,2,0.115,-9.879,1,Wake Up Time,39,1994-10-21,0.0269,112.436,0.235,1994
0.0155,"{'DJ Screw', 'UGK'}",0.823,403867,0.539,1,54XEgE9wWTKHSIw0INFquu,1.16e-06,6,0.16399999999999998,-10.743,1,Tell Me Something Good,39,1995-08-01,0.0644,115.671,0.733,1995
0.867,{'Banda Cuisillos'},0.504,157515,0.455,0,3fRFzUASLWAxRneQ2LghDG,0.213,3,0.122,-8.677,1,Por Qué No Me Escuchas,46,1996-03-26,0.0265,106.83,0.511,1996
0.165,{'Nastyboy Klick'},0.863,243560,0.552,0,306s4Ue5guK5kxgKLJbz0v,0.0,7,0.662,-8.082,1,Down For Yours - NBK Mix,38,1997-01-01,0.29100000000000004,94.075,0.3670000000000001,1997
0.265,{'DMX'},0.624,289173,0.741,1,2iTnghjXSfNH1sE8FiE0ZE,0.0,11,0.0592,-9.844,0,Ain't No Way,41,1998-01-01,0.387,169.59799999999996,0.573,1998
0.7240000000000001,{'Banda Arkangel R-15'},0.505,142253,0.804,0,3j4JOeXU20JrrYGHXCr1EY,0.0,9,0.269,-4.735,1,Al Mismo Nivel,43,1999-01-01,0.255,203.912,0.975,1999
0.312,"{'Conway Twitty', 'Loretta Lynn'}",0.655,151933,0.607,0,5G0aNhad2Tl5xNGlAW3gM3,0.0,1,0.0769,-11.002,1,"Louisiana Woman, Mississippi Man - Single Version",42,2000-01-01,0.0394,98.471,0.953,2000
0.18,{'David Lee Garza'},0.74,208093,0.65,0,4LieLlRVOkdKbjrj3seQ44,1.6800000000000002e-05,7,0.131,-12.008,1,"Te Quiero, Te Amo",47,2001-01-01,0.0712,172.03599999999997,0.948,2001
0.517,{'Bryan Adams'},0.262,271960,0.29600000000000004,0,2pGH58HmgqdOcZTTO9Po7t,0.0168,3,0.102,-13.793,1,Here I Am,50,2002-05-04,0.0316,85.714,0.0806,2002
0.493,{'Perpetual Groove'},0.412,453613,0.66,0,2m7wrFSLRR3X50azEX1DWk,0.8059999999999999,11,0.13,-11.431,0,Teakwood Betz,43,2003-01-01,0.0467,166.09799999999996,0.73,2003
0.0701,{'FLOW'},0.601,93133,0.972,0,4ebKRYnUm7pSy5xEnHhjs3,0.0,11,0.165,-1.767,1,Go!!! - Naruto Opening Mix,52,2004-04-28,0.0563,133.74,0.941,2004
2.91e-06,{'Gojira'},0.245,237840,0.969,0,1KJqxYkRqWZdDQHMJ9IQaZ,0.0486,5,0.265,-2.511,0,The Heaviest Matter Of The Universe,45,2005-01-01,0.0907,103.102,0.239,2005
0.459,{'Los Yonic's'},0.452,233267,0.617,0,4D4dwuskd2c7Keg0VcQwN3,0.0,5,0.183,-10.689,1,Rosas Blancas,51,2006-08-29,0.202,77.706,0.388,2006
0.0198,{'Céline Dion'},0.266,242067,0.536,0,4YMF887Vyq1Xnj1QO6E25t,0.0,2,0.157,-5.613,1,Taking Chances,52,2007-11-01,0.0357,176.063,0.25,2007
0.28600000000000003,{'Jay Chou'},0.67,223453,0.626,0,6Uq8BnOxvXJsQiJ2XqfO5P,0.0,9,0.0843,-5.027,1,稻香,56,2008-11-09,0.0628,163.985,0.205,2008
0.359,{'Limahl'},0.599,212173,0.622,0,1F43XlPBiwAUUIhrUGzylO,0.00235,0,0.114,-13.970999999999998,1,Never Ending Story,63,2009-09-25,0.0296,122.312,0.851,2009
0.561,"{'Héctor Acosta El Torito""'}""",0.8370000000000001,267827,0.644,0,7jkIwEJXP3nmTO3fsCJmnS,0.0,4,0.165,-5.377000000000002,1,Perdóname la Vida,53,2010-01-01,0.0334,125.006,0.628,2010
0.135,{'Aer'},0.83,173877,0.735,0,2p7QqN1aMNg6aVMTR78a2x,2.88e-05,5,0.119,-10.298,1,Feel I Bring,49,2011-05-09,0.0595,135.029,0.5660000000000001,2011
0.3670000000000001,{'Tame Impala'},0.746,201960,0.976,0,2Gl1Qdx5Px5kVYe0PQoGI0,0.274,4,0.111,-6.073,0,Be Above It,54,2012-01-01,0.0682,118.965,0.384,2012
0.133,{'Tmsoft’s White Noise Sleep Sounds'},0.0,590156,0.312,0,5PF1xepiwcsGpRcCN9ikzI,0.8440000000000001,9,0.134,-15.062,0,Air Conditioner Ac Fan Sound,54,2013-08-23,0.0,0.0,0.0,2013
0.242,{'Taylor Swift'},0.81,271000,0.38,0,06WgOCf0LV2h4keYXDRnuh,0.0,4,0.113,-7.755,1,Clean,52,2014-10-27,0.035,103.981,0.211,2014
0.0621,{'Coleman Hell'},0.733,213707,0.565,0,3bi8yEuK44vLcbjHkPH0u1,0.000324,0,0.104,-8.515,1,2 Heads,57,2015-04-07,0.0367,120.006,0.35,2015
0.183,{'Red Hot Chili Peppers'},0.591,221440,0.794,0,6GsP3uMCd0Dn5T37C93waZ,0.0,4,0.292,-5.935,0,Sick Love,65,2016-06-17,0.069,147.974,0.875,2016
0.0169,"{'League of Legends', 'The Glitch Mob', 'Mako', 'The Word Alive'}",0.459,192881,0.6629999999999999,0,69Sy7207dnixZ6w7RSV9Kb,0.0,8,0.0621,-5.939,0,RISE,73,2018-09-28,0.1,176.791,0.412,2018
0.0417,{'Local Natives'},0.452,264213,0.8340000000000001,0,5wCVLW9qMtIY9IkBeyYnh6,0.00036,11,0.119,-4.657,1,When Am I Gonna Lose You,67,2019-04-26,0.0967,142.088,0.514,2019
0.126,"{'NAV', 'Quavo'}",0.851,170780,0.626,1,0RT6sfjay47URb9i7ETFK4,0.0,4,0.257,-5.6960000000000015,0,Chirp (feat. Quavo),68,2020-05-11,0.0766,126.011,0.249,2020
0.993,"{'Frédéric Chopin', 'Arthur Rubinstein'}",0.397,231573,0.0714,0,4rHwSgSxRM2UDWEZD7BOoa,0.898,8,0.155,-19.297,1,"Valses, Op. 34: No. 1 in A-Flat Major",0,1926-01-01,0.0444,73.376,0.159,1926
0.995,"{'Robert Schumann', 'Vladimir Horowitz'}",0.362,166733,0.181,0,5m1ksjTWNqDdpVg2UmeBSY,0.93,5,0.0894,-14.66,0,"Sonata No. 3, Op. 14: III: Variation IV",0,1928-01-01,0.0574,128.53,0.14300000000000002,1928
0.995,{'Xristina Euthimiadou'},0.28,191493,0.461,0,3YMO5NbZ1EdRPfgOcemwOa,0.00109,4,0.364,-9.702,1,Mi Zitas Polla,0,1930-01-01,0.0358,100.207,0.546,1930
0.93,"{'Ludwig van Beethoven', 'Karl Böhm', 'Staatskapelle Dresden'}",0.341,595533,0.196,0,4CG7LiUvU1XXS2s1MapwkY,0.8440000000000001,2,0.255,-17.924,1,"Beethoven: Violin Concerto in D Major, Op. 61: III. Rondo. Allegro",0,1935-01-01,0.065,88.705,0.305,1935
0.977,{'Count Basie'},0.609,185840,0.332,0,7CCT6HkN9MWqwStbKHfZwA,0.7709999999999999,1,0.23,-10.608,1,Time Out - Live,2,1936-01-01,0.061,95.729,0.626,1936
0.949,{'Jimmie Lunceford'},0.5660000000000001,172333,0.34600000000000003,0,7CDYszmbndS7CHU8BsXysP,0.7829999999999999,5,0.0623,-13.43,0,Monotony In Four Flats,3,1939-01-01,0.0916,92.341,0.574,1939
0.93,{'Josh White'},0.499,216120,0.217,0,25jdL0AbIRagO4QerJfjRq,0.7170000000000001,1,0.108,-11.736,1,Waltzing Matilda,0,1940-01-01,0.0564,143.097,0.397,1940
0.995,{'Juthika Roy'},0.534,201333,0.115,0,7qkDTMHj1FemjVBGsiRlDm,0.759,5,0.102,-13.345999999999998,1,Ekhono Samoy Aachhe (Bandho Koro Na Gaan),0,1941-02-01,0.0412,73.789,0.436,1941
0.945,"{'Arthur Honegger', 'Oscar Levant', 'Columbia Symphony Orchestra'}",0.376,620253,0.266,0,4XWMpFrLiowZbG21DDdFXR,0.685,11,0.14,-13.65,1,"Concertino for Piano and Orchestra, H. 55 (Remastered)",0,1942-01-01,0.0298,133.976,0.182,1942
0.993,"{'Wolfgang Amadeus Mozart', 'William Kapell'}",0.394,107933,0.162,0,2Wj7WMHS4PO4h0QWrXmxua,0.922,7,0.118,-19.824,1,Allegro moderato (beginning) I,0,1945-01-01,0.038,67.165,0.659,1945
0.331,{'Manfried Rössner'},0.746,120916,0.157,0,4QUEs3rcHwKpPitvWC5SQz,0.0,7,0.0914,-19.646,1,Kapitel 18 - Karl III. Und Anna von Österreich,0,1946-11-29,0.8109999999999999,56.343,0.417,1946
0.954,"{'Claribel', 'Eileen Farrell', 'Charles Lichter', 'Columbia Concert Orchestra'}",0.327,186107,0.204,0,4UEBUKZwcKYGto2EeLO1Na,0.0,2,0.298,-14.52,1,Come Back to Erin - Remastered,0,1947-01-01,0.0465,107.778,0.149,1947
